"gutenberg_id" "text"
4980 "that day, and for a few minutes he felt more bitter than ever. Then all"
4980 "in a flash Reddy Fox became the shrewd, clever fellow that he really"
4980 "is. he grinned."
4980 ""
4980 "??It??s of no use to try to fill an empty stomach on wishes,?? said he."
4980 ""
4980 "??If I had come straight here and minded my own business, I??d have"
4980 "caught old Jed Thumper. Now I??m going to get some food and I??m not"
4980 "going home until I do.??"
4980 ""
4980 "Very wisely Reddy put all unpleasant thoughts out of his head and"
4980 "settled down to using his wits and his eyes and his ears and his nose"
4980 "for all they were worth, as Old Mother Nature had intended he should."
4980 ""
4980 "All through the Old Pasture he hunted, taking care not to miss a single"
4980 "place where there was the least chance of finding food. But it was all"
4980 "in vain. Reddy gulped down his disappointment."
4980 ""
4980 "??Now for the Big River,?? said he, and started off bravely."
4980 ""
4980 "When he reached the edge of the Big River, he hurried along the bank"
4980 "until he reached a place where the water seldom freezes. As he had"
4980 "hoped, he found that it was not frozen now. It looked so black and cold"
4980 "that it made him shiver just to see it. Back and forth with his nose to"
4980 "the ground he ran. Suddenly he stopped and sniffed. Then he sniffed"
4980 "again. Then he followed his nose straight to the very edge of the Big"
4980 "River. There, floating in the black water, was a dead fish! By wading"
4980 "in he could get it."
4980 ""
4980 "Reddy shivered at the touch of the cold water, but what were wet feet"
4980 "compared with such an empty stomach as his? In a minute he had that"
4980 "fish and was back on the shore. It wasn??t a very big fish, but it would"
4980 "stop the ache in his stomach until he could get something more. With a"
4980 "sigh of pure happiness he sank his teeth into it and then??well, then he"
4980 "remembered poor Old Granny Fox. Reddy swallowed a mouthful and tried to"
4980 "forget Granny. But he couldn??t. He swallowed another mouthful. Poor old"
4980 "Granny was back there at home as hungry as he was and too stiff and"
4980 "tired to hunt. Reddy choked. Then he began a battle with himself. His"
4980 "stomach demanded that fish. If he ate it, no one would be the wiser."
4980 "But Granny needed it even more than he did. For a long time Reddy"
4980 "fought with himself. In the end he picked up the fish and started for"
4980 "home."
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XVI>"
4980 "Reddy Is Made Truly Happy"
4980 ""
4980 ""
4980 "It??s what you do for others,"
4980 "    Not what they do for you,"
4980 "That makes you feel so happy"
4980 "    All through and through and through."
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "Reddy Fox ran all the way home from the Big River just as fast as he"
4980 "could go. In his mouth he carried the fish he had found and from which"
4980 "he had taken just two bites. You remember he had had a battle with"
4980 "himself over that fish, and now he was running away from himself. That"
4980 "sounds funny, doesn??t it? But it was true. Yes, Sir, Reddy Fox was"
4980 "running away from himself. He was afraid that if he didn??t get home to"
4980 "Old Granny Fox with that fish very soon, he would eat every last bit of"
4980 "it himself. So he was running his very hardest so as to get there"
4980 "before this could happen. So really he was running away from himself,"
4980 "from his selfish self."
4980 ""
4980 "Old Granny Fox was on the doorstep watching for him, and he saw just"
4980 "how her hungry old eyes brightened when she saw him and what he had."
4980 ""
4980 "??I??ve brought you something to eat, Granny,?? he panted, as he laid the"
4980 "fish at her feet. He was quite out of breath with running. ??It isn??t"
4980 "much, but it is something. It is all I could find for you.??"
4980 ""
4980 "Granny looked at the fish and then she looked sharply at Reddy, and"
4980 "into those keen yellow eyes of hers crept a soft, tender look, such a"
4980 "look as you would never have believed they could have held."
4980 ""
4980 "??What have _you_ had to eat??? asked Granny softly."
4980 ""
4980 "Reddy turned his head that Granny might not see his face. ??Oh, I??ve had"
4980 "something,?? said he, trying to speak lightly. It was true; he had had"
4980 "two bites from that fish."
4980 ""
4980 "Now you know just how shrewd and smart and wise Granny Fox is. Reddy"
4980 "didn??t fool her just the least little bit. She took two small bites"
4980 "from the fish."
4980 ""
4980 "??Now,?? said she, ??we??ll divide it,?? and she bit in two parts what"
4980 "remained. In a twinkling she had gulped down the smallest part, for you"
4980 "know she was very, very hungry. ??That is your share,?? said she, as she"
4980 "pushed what remained over to Reddy."
4980 ""
4980 "Reddy tried to refuse it. ??I brought it all for you,?? said he. ??I know"
4980 "you did, Reddy,?? replied Granny, and it seemed to Reddy that he never"
4980 "had known her voice to sound so gentle. ??You brought it to me when all"
4980 "you had had was the two little bites you had taken from it. You can??t"
4980 "fool me, Reddy Fox. There wasn??t one good meal for either of us in that"
4980 "fish, but there was enough to give us both a little hope and keep us"
4980 "from starving. Now you mind what I say and eat your share.?? Granny said"
4980 "this last very sternly."
4980 ""
4980 "Reddy looked at Granny, and then he bolted down that little piece of"
4980 "fish without another word."
4980 ""
4980 "??That??s better,?? said Granny. ??We will feel better, both of us. Now"
4980 "that I??ve something in my stomach, I feel two years younger. Before you"
4980 "came, I didn??t feel as if I should ever be able to go on another hunt."
4980 "If you hadn??t brought something, I??I??m afraid I couldn??t have lasted"
4980 "much longer. By another day you probably wouldn??t have had old Granny"
4980 "to think of. You may not know it, but I know that you saved my life,"
4980 "Reddy. I had reached a point where I just had to have a little food."
4980 "You know there are times when a very little food is of more good than a"
4980 "lot of food could be later. This was one of those times.??"
4980 ""
4980 "Never in all his life had Reddy Fox felt so truly happy. He was still"
4980 "hungry,??very, very hungry. But he gave it no thought. He had saved"
4980 "Granny Fox, good old Granny who had taught him all he knew. And he knew"
4980 "that Granny knew how he had had to fight with himself to do it. Reddy"
4980 "was happy through and through with the great happiness that comes from"
4980 "having done something for some one else."
4980 ""
4980 "??It was nothing,?? he muttered."
4980 ""
4980 "??It was a very great deal,?? replied Granny. And then she changed the"
4980 "subject. ??How would you like to eat a dinner of Bowser the Hound??s???"
4980 "she asked."
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XVII>"
4980 "Granny Fox Promises Reddy Bowser??s Dinner"
4980 ""
4980 ""
4980 "To give her children what each needs"
4980 "    To get the most from life he can,"
4980 "To work and play and live his best,"
4980 "    Is wise Old Mother Nature??s plan."
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "Old Granny Fox asked Reddy how he would like to eat a dinner of Bowser"
4980 "the Hound??s, Reddy looked at her sharply to see if she were joking or"
4980 "really meant what she said. Granny looked so sober and so much in"
4980 "earnest that Reddy decided she couldn??t be joking, even though it did"
4980 "sound that way."
4980 ""
4980 "??I certainly would like it, Granny. Yes, indeed, I certainly would like"
4980 "it,?? said he. ??You??you don??t suppose he will give us one, do you???"
4980 ""
4980 "Granny chuckled. ??No, Reddy,?? said she. ??Bowser isn??t so generous as"
4980 "all that, especially to Foxes. He isn??t going to give us that dinner;"
4980 "we are going to take it away from him. Yes, Sir, we just naturally are"
4980 "going to take it away from, him.??"
4980 ""
4980 "Reddy didn??t for the life of him see how it could be possible to take a"
4980 "dinner away from Bowser the Hound. That seemed to him almost as"
4980 "impossible as it was for him to climb or fly or dive. But he had great"
4980 "faith in Granny??s cleverness. He remembered how she had so nearly"
4980 "caught Quacker the Duck. He knew that all the time he had been away"
4980 "trying to find something for them to eat, old Granny Fox had been doing"
4980 "more than just rest her tired old bones. He knew that not for one"
4980 "single minute had her sharp wits been idle. He knew that all that time"
4980 "she had been studying and studying to find some way by which they could"
4980 "get something to eat. So great was his faith in Granny just then that"
4980 "if she had told him she would get him a slice of the moon he would have"
4980 "believed her."
4980 ""
4980 "??If you say we can take a dinner away from Bowser the Hound, I suppose"
4980 "we can,?? said Reddy, ??though I don??t see how. But if we can, let??s do"
4980 "it right away. I??m hungry enough to dare almost anything for the sake"
4980 "of something to put in my stomach. It is so empty that little bit of"
4980 "fish we divided is shaking around as if it were lost. Gracious, I could"
4980 "eat a million fish the size of that one! Have you thought of Fanner"
4980 "Brown??s hens, Granny???"
4980 ""
4980 "??Of course, Reddy! Of course! What a silly question!?? replied Granny."
4980 "??We may have to come to them yet.??"
4980 ""
4980 "??I wish I was at them right now,?? interrupted Reddy with a sigh."
4980 ""
4980 "??But you know what I have told you,?? went on Granny. ??The surest way of"
4980 "getting into trouble is to steal hens. I??m not feeling quite up to"
4980 "being chased by Bowser the Hound just now, and if we came right home we"
4980 "would give away the secret of where we live and might be smoked out,"
4980 "and that would be the end of us. Besides, those hens will be hard to"
4980 "get this weather, because they will stay in their house, and there is"
4980 "no way for us to get in there unless we walk right in, in broad"
4980 "daylight, and that would never do. It will be a great deal better to"
4980 "take Bowser??s dinner away from him. In the first place, if we are"
4980 "careful, no one but Bowser will know about it, and as long as he is"
4980 "chained up, we will have nothing to worry about from him. Besides, we"
4980 "will enjoy getting even with him for the times he has spoiled our"
4980 "chances of catching a fat chicken and for the way he has hunted us."
4980 "Most decidedly it will be better and safer to try for Bowser??s dinner"
4980 "than to try for one of those hens.??"
4980 ""
4980 "??Just as you say, Granny; just as you say,?? returned Reddy. ??You know"
4980 "best. But how under the sun we can do it beats me.??"
4980 ""
4980 "??It is very simple,?? replied Granny, ??very simple indeed. Most things"
4980 "are simple enough when you find out how to do them. Neither of us could"
4980 "do it alone, but together we can do it without the least bit of risk."
4980 "Listen.??"
4980 ""
4980 "Granny went close to Reddy and whispered to him, although there wasn??t"
4980 "a soul within hearing. A slow grin spread over Reddy??s face as he"
4980 "listened. When she had finished, he laughed right out."
4980 ""
4980 "??Granny, you are a wonder!?? he exclaimed admiringly. ??I never should"
4980 "have thought of that. Of course we can do it. My, won??t Bowser be"
4980 "surprised! And how mad he??ll be! Come on, let??s be starting!??"
4980 ""
4980 "??All right,?? said Granny, and the two started towards Farmer Brown??s."
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XVIII>"
4980 "Why Bowser The Hound Didn??t Eat His Dinner"
4980 ""
4980 ""
4980 "The thing you??ve puzzled most about"
4980 "Is simple once you??ve found it out."
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "Bowser The Hound dearly loves to hunt just for the pleasure of the"
4980 "chase. It isn??t so much the desire to kill as it is the pleasure of"
4980 "using that wonderful nose of his and the excitement of trying to catch"
4980 "some one, especially Granny or Reddy Fox. Farmer Brown??s boy had put"
4980 "away his dreadful gun because he no longer wanted to kill the little"
4980 "people of the Green Forest and the Green Meadows, but rather to make"
4980 "them his friends. Bowser had missed the exciting hunts he used to enjoy"
4980 "so much with Farmer Brown??s boy. So Bowser had formed the habit of"
4980 "slipping away alone for a hunt every once in a while. When Farmer"
4980 "Brown??s boy discovered this, he got a chain and chained Bowser to his"
4980 "little house to keep him from running away and hunting on the sly."
4980 ""
4980 "Of course Bowser wasn??t kept chained all the time. Oh, my, no! When his"
4980 "master was about, where he could keep an eye on Bowser, he would let"
4980 "him go free. But whenever he was going away and didn??t want to take"
4980 "Bowser with him, he would chain Bowser up. Now Bowser always had one"
4980 "good big meal a day. To be sure, he had scraps or a bone now and then"
4980 "besides, but once a day he had one good big meal served to him in a"
4980 "large tin pan. If he happened to be chained, it was brought out to him."
4980 "If not, it was given to him just outside the kitchen door."
4980 ""
4980 "Granny Fox knew all about this. Sly old Granny makes it her business to"
4980 "know the affairs of other people around her because there is no telling"
4980 "when such knowledge may be of use to her. So Granny had watched Bowser"
4980 "the Hound when he and his master had no idea at all that she was"
4980 "anywhere about, and she had found out his ways, the usual hour for his"
4980 "dinner and just how far that chain would allow him to go. It was such"
4980 "things which she had stored away in that shrewd old head of hers that"
4980 "made her so sure she and Reddy could take Bowser??s dinner away from"
4980 "him. It was just about Bowser??s dinner-time when Granny and Reddy"
4980 "trotted across the snow-covered fields and crept behind the barn until"
4980 "they could peep around the corner. No one was in sight, not even"
4980 "Bowser, who was inside his warm little house at the end of the long"
4980 "shed back of Farmer Brown??s house. Granny saw that he was chained and a"
4980 "sly grin crept over her face."
4980 ""
4980 "??You stay right here and watch until his dinner is brought out to him,??"
4980 "said she to Reddy. ??As soon as whoever brings it has gone back to the"
4980 "house you walk right out where Bowser will see you. At the sight of"
4980 "you, he??ll forget all about his dinner. Sit right down where he can see"
4980 "you and stay there until you see that I have got that dinner, or until"
4980 "you hear somebody coming, for you know Bowser will make a great racket."
4980 "Then slip around back of the barn and join me back of that shed.??"
4980 ""
4980 "So Reddy sat down to watch, and Granny left him. By and by Mrs. Brown"
4980 "came out of the house with a pan full of good things. She put it down"
4980 "in front of Bowser??s little house and called to him. Then she turned"
4980 "and hurried back, for it was very cold. Bowser came out of his little"
4980 "house, yawned and stretched lazily."
4980 ""
4980 "It was time for Reddy to do his part. Out he walked and sat down right"
4980 "in front of Bowser and grinned at him. Bowser stared for a minute as if"
4980 "he doubted his own eyes. Such impudence! Bowser growled. Then with a"
4980 "yelp he sprang towards Reddy."
4980 ""
4980 "Now the chain that held him was long, but Reddy had taken care not to"
4980 "get too near, and of course Bowser couldn??t reach him. He tugged with"
4980 "all his might and yelped and barked frantically, but Reddy just sat"
4980 "there and grinned in the most provoking manner. It was great fun to"
4980 "tease Bowser this way."
4980 ""
4980 "Meanwhile old Granny Fox had stolen out from around the corner of the"
4980 "shed behind Bowser. Getting hold of the edge of the pan with her teeth"
4980 "she pulled it back with her around the corner and out of sight. If she"
4980 "made any noise, Bowser didn??t hear it. He was making too much noise"
4980 "himself and was too excited. Presently Reddy heard the sound of an"
4980 "opening door. Mrs. Brown was coming to see what all the fuss was about."
4980 "Like a flash Reddy darted behind the barn, and all Mrs. Brown saw was"
4980 "Bowser tugging at his chain as he whined and yelped excitedly."
4980 ""
4980 "??I guess he must have seen a stray cat or something,?? said Mrs. Brown"
4980 "and went back in the house. Bowser continued to whine and tug at his"
4980 "chain for a few minutes. Then he gave it up and, growling deep in his"
4980 "throat, turned to eat his dinner. But there wasn??t any dinner! It had"
4980 "disappeared, pan and all! Bowser couldn??t understand it at all."
4980 ""
4980 "Back of the shed Granny and Reddy Fox licked that pan clean; licked it"
4980 "until it was polished. Then, with little sighs of satisfaction, and"
4980 "every once in a while a chuckle, they trotted happily home."
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XIX>"
4980 "Old Man Coyote Does A Little Thinking"
4980 ""
4980 ""
4980 "Investigate and for yourself find out"
4980 "Those things which most you want to know about."
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "Never in all his life had Reddy Fox enjoyed a dinner more than that one"
4980 "he and Granny had stolen from Bowser the Hound. Of course it would have"
4980 "tasted delicious anyway, because they were so dreadfully hungry, but to"
4980 "Reddy it tasted better still because it had been intended for Bowser."
4980 "Bowser has hunted Reddy so often that Reddy has no love for him at all,"
4980 "and it tickled him almost to death to think that they had taken his"
4980 "dinner from almost under his nose."
4980 ""
4980 "With that good dinner in their stomachs, Reddy and Granny Fox felt so"
4980 "much better that the Great World no longer seemed such a cold and cruel"
4980 "place. Funny how differently things look when your stomach is full from"
4980 "the way those same things look when it is empty. Best of all they knew"
4980 "they could play the same sharp trick again and steal another dinner"
4980 "from Bowser if need be. It is a comforting feeling, a very comforting"
4980 "feeling, to know for a certainty where you can get another meal. It is"
4980 "a feeling that Granny and Reddy Fox and many other little people of the"
4980 "Green Meadows and the Green Forest seldom have in winter. As a rule,"
4980 "when they have eaten one meal, they haven??t the least idea where the"
4980 "next one is coming from. How would you like to live that way?"
4980 ""
4980 "The very next day Granny and Reddy went up to Farmer Brown??s at"
4980 "Bowser??s dinner hour. But this time Farmer Brown??s boy was at work near"
4980 "the barn, and Bowser was not chained. Granny and Reddy stole away as"
4980 "silently as they had come. On the day following they found Bowser"
4980 "chained and stole another dinner from him; then they went away laughing"
4980 "until their sides ached as they heard Bowser??s whines of surprise and"
4980 "disappointment when he discovered that his dinner had vanished. They"
4980 "knew by the sound of his voice that he hadn??t the least idea what had"
4980 "become of that dinner."
4980 ""
4980 "Now there was some one else roaming over the snow-covered meadows and"
4980 "through the Green Forest and the Old Pasture these days with a stomach"
4980 "so lean and empty that he couldn??t think of anything else. It was Old"
4980 "Man Coyote. You know he is very clever, is Old Man Coyote, and he"
4980 "managed to find enough food of one kind and another to keep him alive,"
4980 "but never enough to give him that comfortable feeling of a full"
4980 "stomach. While he wasn??t actually starving, he was always hungry. So he"
4980 "spent all the time when he wasn??t sleeping in hunting for something to"
4980 "eat."
4980 ""
4980 "Of course he often ran across the tracks of Granny and Reddy Fox, and"
4980 "once in a while he would meet them. It struck Old Man Coyote that they"
4980 "didn??t seem as thin as he was. That set him to thinking. Neither of"
4980 "them was a smarter hunter than he. In fact, he prided himself on being"
4980 "smarter than either of them. Yet when he met them, they seemed to be in"
4980 "the best of spirits and not at all worried because food was so scarce."
4980 "Why? There must be a reason. They must be getting food of which he knew"
4980 "nothing."
4980 ""
4980 "??I??ll just keep an eye on them,?? muttered Old Man Coyote."
4980 ""
4980 "So very slyly and cleverly Old Man Coyote followed Granny and Reddy"
4980 "Fox, taking the greatest care that they should not suspect that he was"
4980 "doing it. All one night he followed them through the Green Forest and"
4980 "over the Green Meadows, and when at last he saw them go home, appearing"
4980 "not at all worried because they had caught nothing, he trotted off to"
4980 "his own home to do some more thinking."
4980 ""
4980 "??They are getting food somewhere, that is sure,?? he muttered, as he"
4980 "scratched first one ear and then the other. Somehow he could think"
4980 "better when he was scratching his ears. ??If they don??t get it in the"
4980 "night, and they certainly didn??t get anything this night, they must get"
4980 "it in the daytime. I??ve done considerable hunting myself in the"
4980 "daytime, and I haven??t once met them in the Green Forest or seen them"
4980 "on the Green Meadows or up in the Old Pasture. I wonder if they are"
4980 "stealing Farmer Brown??s hens and haven??t been found out yet. I??ve kept"
4980 "away from there myself, but if they can steal hens and not be caught, I"
4980 "certainly can. There never was a Fox yet smart enough to do a thing"
4980 "that a Coyote cannot do if he tries. I think I??ll slip up where I can"
4980 "watch Farmer Brown??s and see what is going on up there. Yes, Sir,"
4980 "that??s what I??ll do.??"
4980 ""
4980 "With this, Old Man Coyote grinned and then curled himself up for a"
4980 "short nap, for he was tired."
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XX>"
4980 "A Twice Stolen Dinner"
4980 ""
4980 ""
4980 "No one ever is so smart that some one else may not prove to be smarter"
4980 "still."
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "Listen and you shall hear all about three rogues. Two were in red and"
4980 "were Granny and Reddy Fox. And one was in gray and was Old Man Coyote."
4980 "They were the slyest, smartest rogues on all the Green Meadows or in"
4980 "all the Green Forest. All three had started out to steal the same"
4980 "dinner, but the funny part is they didn??t intend to steal it from the"
4980 "same person. And still funnier is it that one of them didn??t even know"
4980 "where that dinner was or what kind of a dinner it would be."
4980 ""
4980 "True to his resolve to know what Granny and Reddy Fox were getting to"
4980 "eat, and where they were getting it, Old Man Coyote hid where he could"
4980 "see what was going on about Farmer Brown??s, for it was there he felt"
4980 "sure that Granny and Reddy were getting food. He had waited only a"
4980 "little while when along came Granny and Reddy Fox past the place where"
4980 "Old Man Coyote was hiding. They didn??t see him. Of course not. He took"
4980 "care that they should have no chance. But anyway, they were not"
4980 "thinking of him. Their thoughts were all of that dinner they intended"
4980 "to have, and the smart trick by which they would get it."
4980 ""
4980 "So with their thoughts all on that dinner they slipped up behind the"
4980 "barn and prepared to work the trick which had been so successful"
4980 "before. Old Man Coyote crept after them. He saw Reddy Fox lie down"
4980 "where he could peep around the corner of the barn to watch Bowser the"
4980 "Hound and to see that no one else was about. He saw Granny leave Reddy"
4980 "there and hurry away. Old Man Coyote??s wits worked fast."
4980 ""
4980 "??I can??t be in two places at once,?? thought he, ??so I can??t watch both"
4980 "Granny and Reddy. As I can watch but one, which one shall it be?"
4980 "Granny, of course. Granny is the smartest of the two, and whatever they"
4980 "are up to, she is at the bottom of it. Granny is the one to follow.??"
4980 ""
4980 "So, like a gray shadow, crafty Old Man Coyote stole after Granny Fox"
4980 "and saw her hide behind the corner of the shed at the end of which was"
4980 "the little house of Bowser the Hound. He crept as near as he dared and"
4980 "then lay flat down behind a little bunch of dead grass close to the"
4980 "shed. For some time nothing happened, and Old Man Coyote was puzzled."
4980 "Every once in a while Granny Fox would look behind and all about to be"
4980 "sure that no danger was near, but she didn??t see Old Man Coyote. After"
4980 "what seemed to him a long time, he heard a door open on the other side"
4980 "of the shed. It was Mrs. Brown carrying Bowser??s dinner out to him. Of"
4980 "course, Old Man Coyote didn??t know this. He knew by the sounds that"
4980 "some one had come out of the house, and it made him nervous. He didn??t"
4980 "like being so close to Farmer Brown??s house in broad daylight. But he"
4980 "kept his eyes on Granny Fox, and he saw her ears prick up in a way that"
4980 "he knew meant that those sounds were just what she had been waiting"
4980 "for."
4980 ""
4980 "??If she isn??t afraid, I don??t need to be,?? thought he craftily. After a"
4980 "few minutes he heard a door close and knew that whoever had come out"
4980 "had gone back into the house. Almost at once Bowser the Hound began to"
4980 "yelp and whine. Swiftly Granny Fox disappeared around the corner of the"
4980 "shed. Just as swiftly Old Man Coyote ran forward and peeped around the"
4980 "corner. There was Bowser the Hound tugging at his chain, and just"
4980 "beyond his reach was Reddy Fox, grinning in the most provoking manner."
4980 "And there was Granny Fox, backing and dragging after her Bowser??s"
4980 "dinner. In a flash Old Man Coyote understood the plan, and he almost"
4980 "chuckled aloud at the cleverness of it. Then he hastily backed behind"
4980 "the shed and waited. In a minute Granny Fox appeared, dragging Bowser??s"
4980 "dinner. She was so intent on getting that dinner that she almost backed"
4980 "into Old Man Coyote without suspecting that he was anywhere about."
4980 ""
4980 "??Thank you, Granny. You needn??t bother about it any longer; I??ll take"
4980 "it now,?? growled Old Man Coyote in Granny??s ear."
4980 ""
4980 "Granny let go of that dinner as if it burned her tongue, and with a"
4980 "frightened little yelp leaped to one side. A minute later Reddy came"
4980 "racing around from behind the barn eager for his share. What he saw was"
4980 "Old Man Coyote bolting down that twice-stolen dinner while Granny Fox"
4980 "fairly danced with rage."
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XXI>"
4980 "Granny And Reddy Talk Things Over."
4980 ""
4980 ""
4980 "You??ll find as on through life you go"
4980 "    The thing you want may prove to be"
4980 "The very thing you shouldn??t have."
4980 "    Then seeming loss is gain, you see."
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "If ever two folks were mad away through, those two were Granny and"
4980 "Reddy Fox as they watched Old Man Coyote gobble up the dinner they had"
4980 "so cleverly stolen from Bowser the Hound. It was bad enough to lose the"
4980 "dinner, but it was worse to see some one else eat it after they had"
4980 "worked so hard to get it. ??Robber!?? snarled Granny. Old Man Coyote"
4980 "stopped eating long enough to grin."
4980 ""
4980 "??Thief! Sneak! Coward!?? snarled Reddy. Once more Old Man Coyote"
4980 "grinned. When that dinner had disappeared down his throat to the last"
4980 "and smallest crumb, he licked his chops and turned to Granny and Reddy."
4980 ""
4980 "??I??m very much obliged for that dinner,?? said he pleasantly, his eyes"
4980 "twinkling with mischief. ??It was the best dinner I have had for a long"
4980 "time. Allow me to say that that trick of yours was as smart a trick as"
4980 "ever I have seen. It was quite worthy of a Coyote. You are a very"
4980 "clever old lady, Granny Fox. Now I hear some one coming, and I would"
4980 "suggest that it will be better for all concerned if we are not seen"
4980 "about here.??"
4980 ""
4980 "He darted off behind the barn like a gray streak, and Granny and Reddy"
4980 "followed, for it was true that some one was coming. You see Bowser the"
4980 "Hound had discovered that something was going on around the corner of"
4980 "the shed, and he made such a racket that Mrs. Brown had come out of the"
4980 "house to see what it was all about. By the time she got around there,"
4980 "all she saw was the empty pan which had held Bowser??s dinner. She was"
4980 "puzzled. How that pan could be where it was she couldn??t understand,"
4980 "and Bowser couldn??t tell her, although he tried his very best. She had"
4980 "been puzzled about that pan two or three times before."
4980 ""
4980 "Old Man Coyote lost no time in getting back home, for he never felt"
4980 "easy near the home of man in broad daylight. Granny and Reddy Fox went"
4980 "home too, and there was hate in their hearts,??hate for Old Man Coyote."
4980 "But once they reached home, Old Granny Fox stopped growling, and"
4980 "presently she began to chuckle."
4980 ""
4980 "??What are you laughing at??? demanded Reddy."
4980 ""
4980 "??At the way Old Man Coyote stole that dinner from us,?? replied Granny."
4980 ""
4980 "??I hate him! He??s a sneaking robber!?? snapped Reddy."
4980 ""
4980 "??Tut, tut, Reddy! Tut, tut!?? retorted Granny. ??Be fair-minded. We stole"
4980 "that dinner from Bowser the Hound, and Old Man Coyote stole it from us."
4980 "I guess he is no worse than we are, when you come to think it over. Now"
4980 "is he???"
4980 ""
4980 "??I??I??well, I don??t suppose he is, when you put it that way,?? Reddy"
4980 "admitted grudgingly."
4980 ""
4980 "??And he was smart, very smart, to outwit two such clever people as we"
4980 "are,?? continued Granny. ??You will have to agree to that.??"
4980 ""
4980 "??Y-e-s,?? said Reddy slowly. ??He was smart enough, but????"
4980 ""
4980 "??There isn??t any but, Reddy,?? interrupted Granny. ??You know the law of"
4980 "the Green Meadows and the Green Forest. It is everybody for himself,"
4980 "and anything belongs to one who has the wit or the strength to take it."
4980 "We had the wit to take that dinner from Bowser the Hound, and Old Man"
4980 "Coyote had the wit to take it from us and the strength to keep it. It"
4980 "was all fair enough, and you know there isn??t the least use in crying"
4980 "over spilled milk, as the saying is. We simply have got to be smart"
4980 "enough not to let him fool us again. I guess we won??t get any more of"
4980 "Bowser??s dinners for a while. We??ve got to think of some other way of"
4980 "filling our stomachs when the hunting is poor. I think if I could have"
4980 "just one of those fat hens of Farmer Brown??s, it would put new strength"
4980 "into my old bones. All summer I warned you to keep away from that"
4980 "henyard, but the time has come now when I think we might try for a"
4980 "couple of those hens.??"
4980 ""
4980 "Reddy pricked up his ears at the mention of fat hens. ??I think so too,??"
4980 "said he. ??When shall we try for one???"
4980 ""
4980 "??To-morrow morning,?? replied Granny. ??Now don??t bother me while I think"
4980 "out a plan.??"
4980 ""
4980 ""
4980 ""
4980 ""
4980 "<CHAPTER XXII>"
4980 "Granny Fox Plans To Get A Fat Hen"
4980 ""
4980 ""
4980 "Full half success for Fox or Man"
4980 "Is won by working out a plan."
4980 "          ??_Old Granny Fox_."
4980 ""
4980 ""
4980 "Granny Fox knows this. No one knows it better. Whatever she does is"
4980 "first carefully planned in her wise old head. So now after she had"
4980 "decided that she and Reddy would try for one of Farmer Brown??s fat"
4980 "hens, she lay down to think out a plan to get that fat hen. No one knew"
4980 "better than she how foolish it would be to go over to that henyard and"
4980 "just trust to luck for a chance to catch one of those biddies. Of"
4980 "course, they _might_ be lucky and get a hen that way, but then again"
4980 "they might be unlucky and get in a peck of trouble."
4980 ""
4980 "??You see,?? said she to Reddy, ??we must not only plan how to get that"
4980 "fat hen, but we must also plan how to get away with it safely. If only"
4980 "there was some way of getting in that henhouse at night, there would be"
4980 "no trouble at all. I don??t suppose there is the least chance of that.??"
4980 ""
4980 "??Not the least chance in the world,?? replied Reddy. ??There isn??t a hole"
4980 "anywhere big enough for even Shadow the Weasel to get through, and"
4980 "Farmer Brown??s boy is very careful to lock the door every night.??"
4980 ""
4980 "??There??s a little hole that the hens go in and out of during the day,"
4980 "which is big enough for one of us to slip through, I believe,?? said"
4980 "Granny thoughtfully."
4980 ""
4980 "??Sure! But it??s always closed at night,?? snapped Reddy. ??Besides, to"
4980 "get to that or the door either, you have got to get inside the henyard,"
4980 "and there??s a gate to that which we can??t open.??"
4980 ""
4980 "??People are sometimes careless,??even you, Reddy,?? said Granny."
4980 ""
4980 "Reddy squirmed uneasily, for he had been in trouble many times through"
4980 "carelessness. ??Well, what of it??? he demanded a wee bit crossly."
4980 ""
4980 "??Nothing much, only if that hen-yard gate should _happen_ to be left"
4980 "open, and if Farmer Brown??s boy should _happen_ to forget to close that"
4980 "little hole that the hens go through, and if we _happened_ to be around"
4980 "at just that time????"
4980 ""
4980 "??Too many ifs to get a dinner with,?? interrupted Reddy."
4980 ""
4980 "??Perhaps,?? replied Granny mildly, ??but I??ve noticed that it is the one"
4980 "who has an eye open for all the little ifs in life that fares the best."
4980 "Now I??ve kept an eye on that henyard, and I??ve noticed that very often"
4980 "Farmer Brown??s boy _doesn??t_ close the henyard gate at night. I suppose"
4980 "he thinks that if the henhouse door is locked, the gate doesn??t matter."
4980 "Any one who is careless about one thing, is likely to be careless about"
4980 "another. Sometime he may forget to close that hole. I told you that we"
